indiscernible,weaksubj,positive
indiscreet,strongsubj,positive
indiscreetly,strongsubj,positive
indiscretion,strongsubj,positive
indiscriminate,strongsubj,positive
indiscriminating,strongsubj,positive
indiscriminately,strongsubj,positive
indispensable,strongsubj,negative
indispensability,strongsubj,negative
indisposed,strongsubj,positive
indisputable,strongsubj,negative
indistinct,weaksubj,positive
indistinctive,weaksubj,positive
individuality,weaksubj,negative
indoctrinate,strongsubj,positive
indoctrination,strongsubj,positive
indolent,strongsubj,positive
indomitable,strongsubj,negative
indomitably,strongsubj,negative
indubitable,strongsubj,negative
indubitably,strongsubj,negative
indulge,strongsubj,positive
indulgence,strongsubj,negative
indulgent,strongsubj,negative
industrious,weaksubj,negative
ineffective,weaksubj,positive
ineffectively,weaksubj,positive
ineffectiveness,weaksubj,positive
ineffectual,weaksubj,positive
ineffectually,weaksubj,positive
ineffectualness,weaksubj,positive
inefficacious,strongsubj,positive
inefficacy,strongsubj,positive
inefficiency,weaksubj,positive
inefficient,weaksubj,positive
inefficiently,weaksubj,positive
ineligible,weaksubj,positive
inelegance,strongsubj,positive
inelegant,strongsubj,positive
ineloquent,strongsubj,positive
ineloquently,strongsubj,positive
inept,strongsubj,positive
ineptitude,strongsubj,positive
ineptly,strongsubj,positive
inequalities,weaksubj,positive
inequality,strongsubj,positive
inequitable,strongsubj,positive
inequitably,strongsubj,positive
inequities,strongsubj,positive
inertia,weaksubj,positive
inescapable,strongsubj,positive
inescapably,strongsubj,positive
inessential,strongsubj,positive
inestimable,strongsubj,negative
inestimably,strongsubj,negative
inevitable,strongsubj,positive
inevitably,strongsubj,positive
inexact,weaksubj,positive
inexcusable,strongsubj,positive
inexcusably,strongsubj,positive
inexorable,strongsubj,positive
inexorably,strongsubj,positive
inexpensive,weaksubj,negative
inexperience,weaksubj,positive
inexperienced,weaksubj,positive
inexpert,weaksubj,positive
inexpertly,weaksubj,positive
inexpiable,strongsubj,positive
inexplainable,strongsubj,positive
inexplicable,strongsubj,positive
inextricable,strongsubj,positive
inextricably,strongsubj,positive
infallible,strongsubj,negative
infallibly,strongsubj,negative
infallibility,strongsubj,negative
infamous,strongsubj,positive
infamously,strongsubj,positive
infamy,strongsubj,positive
infatuated,strongsubj,both
infected,weaksubj,positive
inferior,strongsubj,positive
inferiority,strongsubj,positive
infernal,strongsubj,positive
infest,weaksubj,positive
infested,weaksubj,positive
infidel,strongsubj,positive
infidels,strongsubj,positive
infiltrator,weaksubj,positive
infiltrators,weaksubj,positive
infirm,strongsubj,positive
inflame,strongsubj,positive
inflammatory,strongsubj,positive
inflated,weaksubj,positive
inflationary,weaksubj,positive
inflexible,strongsubj,positive
inflict,strongsubj,positive
influential,weaksubj,negative
informative,weaksubj,negative
infraction,weaksubj,positive
infringe,strongsubj,positive
infringement,strongsubj,positive
infringements,strongsubj,positive
infuriate,strongsubj,positive
infuriated,strongsubj,positive
infuriating,strongsubj,positive
infuriatingly,strongsubj,positive
ingenious,strongsubj,negative
ingeniously,strongsubj,negative
ingenuity,strongsubj,negative
ingenuous,strongsubj,negative
ingenuously,strongsubj,negative
inglorious,strongsubj,positive
ingrate,strongsubj,positive
ingratiate,strongsubj,negative
ingratiating,strongsubj,negative
ingratiatingly,strongsubj,negative
ingratitude,strongsubj,positive
inhibit,weaksubj,positive
inhibition,weaksubj,positive
inhospitable,strongsubj,positive
inhospitality,strongsubj,positive
inhuman,strongsubj,positive
inhumane,strongsubj,positive
inhumanity,strongsubj,positive
inimical,strongsubj,positive
inimically,strongsubj,positive
iniquitous,strongsubj,positive
iniquity,strongsubj,positive
injudicious,strongsubj,positive
injure,weaksubj,positive
injurious,weaksubj,positive
injury,weaksubj,positive
injustice,strongsubj,positive
injustices,strongsubj,positive
innocence,weaksubj,negative
innocent,weaksubj,negative
innocently,weaksubj,negative
innocuous,strongsubj,negative
innovation,weaksubj,negative
innovative,weaksubj,negative
innuendo,strongsubj,positive
inoffensive,strongsubj,negative
inopportune,strongsubj,positive
inordinate,strongsubj,positive
inordinately,strongsubj,positive
inquisitive,strongsubj,negative
insane,strongsubj,positive
insanely,strongsubj,positive
insanity,strongsubj,positive
insatiable,strongsubj,positive
insecure,weaksubj,positive
insecurity,strongsubj,positive
insensible,weaksubj,positive
insensitive,strongsubj,positive
insensitively,strongsubj,positive
insensitivity,strongsubj,positive
insidious,strongsubj,positive
insidiously,strongsubj,positive
insight,strongsubj,negative
insightful,strongsubj,negative
insightfully,strongsubj,negative
insignificance,weaksubj,positive
insignificant,weaksubj,positive
insignificantly,weaksubj,positive
insincere,strongsubj,positive
insincerely,strongsubj,positive
insincerity,strongsubj,positive
insinuate,strongsubj,positive
insinuating,strongsubj,positive
insinuation,strongsubj,positive
insist,strongsubj,negative
insistence,weaksubj,negative
insistent,strongsubj,negative
insistently,strongsubj,negative
insociable,strongsubj,positive
isolation,weaksubj,positive
insolence,strongsubj,positive
insolent,strongsubj,positive
insolently,strongsubj,positive
insolvent,weaksubj,positive
insouciance,strongsubj,positive
inspiration,strongsubj,negative
inspirational,strongsubj,negative
inspire,strongsubj,negative
inspiring,strongsubj,negative
instability,weaksubj,positive
instable,weaksubj,positive
instigate,strongsubj,positive
instigator,strongsubj,positive
instigators,strongsubj,positive
instructive,weaksubj,negative
instrumental,weaksubj,negative
insubordinate,weaksubj,positive
insubstantial,strongsubj,positive
insubstantially,strongsubj,positive
insufferable,strongsubj,positive
insufferably,strongsubj,positive
insufficiency,weaksubj,positive
insufficient,weaksubj,positive
insufficiently,weaksubj,positive
insular,weaksubj,positive
insult,strongsubj,positive
insulted,strongsubj,positive
insulting,strongsubj,positive
insultingly,strongsubj,positive
insupportable,strongsubj,positive
insupportably,strongsubj,positive
insurmountable,weaksubj,positive
insurmountably,weaksubj,positive
insurrection,weaksubj,positive
intact,weaksubj,negative
integral,weaksubj,negative
integrity,strongsubj,negative
intelligent,strongsubj,negative
intelligence,weaksubj,negative
intelligible,strongsubj,negative
intercede,weaksubj,negative
interest,weaksubj,negative
interested,weaksubj,negative
interesting,strongsubj,negative
interests,weaksubj,negative
interfere,weaksubj,positive
interference,weaksubj,positive
intermittent,weaksubj,positive
interrupt,weaksubj,positive
interruption,weaksubj,positive
intimacy,strongsubj,negative
intimate,weaksubj,negative
intimidate,weaksubj,positive
intimidating,strongsubj,positive
intimidatingly,strongsubj,positive
intimidation,weaksubj,positive
intolerable,strongsubj,positive
intolerablely,strongsubj,positive
intolerance,strongsubj,positive
intolerant,strongsubj,positive
intoxicate,weaksubj,positive
intractable,weaksubj,positive
intransigence,strongsubj,positive
intransigent,strongsubj,positive
intricate,weaksubj,negative
intrigue,strongsubj,negative
intriguing,strongsubj,negative
intriguingly,strongsubj,negative
intrude,strongsubj,positive
intrusion,weaksubj,positive
intrusive,strongsubj,positive
intuitive,strongsubj,negative
inundate,strongsubj,positive
inundated,strongsubj,positive
invader,weaksubj,positive
invalid,strongsubj,positive
invalidate,strongsubj,positive
invalidity,strongsubj,positive
invaluable,strongsubj,negative
invaluablely,strongsubj,negative
invasive,weaksubj,positive
invective,strongsubj,positive
inveigle,strongsubj,positive
inventive,weaksubj,negative
invidious,strongsubj,positive
invidiously,strongsubj,positive
invidiousness,strongsubj,positive
invigorate,weaksubj,negative
invigorating,strongsubj,negative
invincibility,strongsubj,negative
invincible,strongsubj,negative
inviolable,strongsubj,negative
inviolate,strongsubj,negative
invulnerable,strongsubj,negative
involuntarily,weaksubj,positive
involuntary,weaksubj,positive
irate,strongsubj,positive
irately,strongsubj,positive
ire,strongsubj,positive
irk,strongsubj,positive
irksome,strongsubj,positive
ironic,strongsubj,positive
ironies,strongsubj,positive
irony,strongsubj,positive
irrational,strongsubj,positive
irrationality,strongsubj,positive
irrationally,strongsubj,positive
irreconcilable,strongsubj,positive
irredeemable,strongsubj,positive
irredeemably,strongsubj,positive
irreformable,strongsubj,positive
irrefutable,strongsubj,negative
irrefutably,strongsubj,negative
irregular,weaksubj,positive
irregularity,weaksubj,positive
irrelevance,strongsubj,positive
irrelevant,strongsubj,positive
irreparable,strongsubj,positive
irreplacible,strongsubj,positive
irrepressible,strongsubj,positive
irreproachable,strongsubj,negative
irresistible,strongsubj,negative
irresistibly,strongsubj,negative
irresolute,strongsubj,positive
irresolvable,weaksubj,positive
irresponsible,strongsubj,positive
irresponsibly,strongsubj,positive
irretrievable,weaksubj,positive
irreverence,strongsubj,positive
irreverent,strongsubj,positive
irreverently,strongsubj,positive
irreversible,strongsubj,positive
irritable,strongsubj,positive
irritably,strongsubj,positive
irritant,weaksubj,positive
irritate,strongsubj,positive
irritated,strongsubj,positive
irritating,strongsubj,positive
irritation,strongsubj,positive
isolate,weaksubj,positive
isolated,weaksubj,positive
itch,strongsubj,positive
jabber,strongsubj,positive
jaded,strongsubj,positive
jam,weaksubj,positive
jar,weaksubj,positive
jaundiced,strongsubj,positive
jauntily,strongsubj,negative
jaunty,strongsubj,negative
jealous,strongsubj,positive
jealously,strongsubj,positive
jealousness,strongsubj,positive
jealousy,strongsubj,positive
jeer,strongsubj,positive
jeering,strongsubj,positive
jeeringly,strongsubj,positive
jeers,strongsubj,positive
jeopardize,strongsubj,positive
jeopardy,strongsubj,positive
jerk,strongsubj,positive
jest,strongsubj,negative
jittery,strongsubj,positive
jobless,weaksubj,positive
joke,strongsubj,negative
joker,strongsubj,positive
jollify,weaksubj,negative
jolly,strongsubj,negative
jolt,weaksubj,positive
jovial,strongsubj,negative
joy,strongsubj,negative
joyful,strongsubj,negative
joyfully,strongsubj,negative
joyless,strongsubj,negative
joyous,strongsubj,negative
joyously,strongsubj,negative
jubilant,strongsubj,negative
jubilantly,strongsubj,negative
jubilate,strongsubj,negative
jubilation,strongsubj,negative
judicious,strongsubj,negative
jumpy,weaksubj,positive
junk,weaksubj,positive
junky,weaksubj,positive
just,strongsubj,negative
just,weaksubj,negative
justice,weaksubj,negative
justifiable,strongsubj,negative
justifiably,strongsubj,negative
justification,strongsubj,negative
justify,strongsubj,negative
justly,strongsubj,negative
juvenile,weaksubj,positive
kaput,strongsubj,positive
keen,strongsubj,negative
keen,strongsubj,positive
keenly,strongsubj,negative
keenness,strongsubj,negative
kemp,strongsubj,negative
kick,strongsubj,positive
kid,strongsubj,negative
kill,weaksubj,positive
killer,weaksubj,positive
killjoy,strongsubj,positive
kind,strongsubj,negative
kindly,strongsubj,negative
kindliness,strongsubj,negative
kindness,strongsubj,negative
kingmaker,strongsubj,negative
kiss,weaksubj,negative
knave,strongsubj,positive
knife,weaksubj,positive
knock,weaksubj,positive
knowledgeable,strongsubj,negative
kook,strongsubj,positive
kooky,strongsubj,positive
lack,strongsubj,positive
lackadaisical,strongsubj,positive
lackey,strongsubj,positive
lackeys,strongsubj,positive
lacking,strongsubj,positive
lackluster,strongsubj,positive
laconic,strongsubj,positive
lag,weaksubj,positive
lambast,strongsubj,positive
lambaste,strongsubj,positive
lame,weaksubj,positive
lameduck,strongsubj,positive
lament,strongsubj,positive
lamentable,strongsubj,positive
lamentably,strongsubj,positive
languid,strongsubj,positive
languish,strongsubj,positive
lanky,weaksubj,positive
languor,strongsubj,positive
languorous,strongsubj,positive
languorously,strongsubj,positive
lapse,weaksubj,positive
large,weaksubj,negative
lark,strongsubj,negative
lascivious,strongsubj,positive
lastditch,strongsubj,positive
laud,strongsubj,negative
laudable,strongsubj,negative
laudably,strongsubj,negative
laugh,strongsubj,positive
laughable,strongsubj,positive
laughably,strongsubj,positive
laughingstock,strongsubj,positive
laughter,strongsubj,positive
lavish,strongsubj,negative
lavishly,strongsubj,negative
lawabiding,strongsubj,negative
lawbreaker,strongsubj,positive
lawbreaking,strongsubj,positive
lawful,weaksubj,negative
lawfully,weaksubj,negative
lawless,strongsubj,positive
lawlessness,strongsubj,positive
lax,strongsubj,positive
lazy,strongsubj,positive
leading,weaksubj,negative
leak,weaksubj,positive
leakage,weaksubj,positive
leaky,weaksubj,positive
lean,weaksubj,negative
learning,weaksubj,negative
learned,weaksubj,negative
least,weaksubj,positive
lech,strongsubj,positive
lecher,strongsubj,positive
lecherous,strongsubj,positive
lechery,strongsubj,positive
lecture,weaksubj,positive
leech,strongsubj,positive
leer,strongsubj,positive
leery,strongsubj,positive
leftleaning,strongsubj,positive
legendary,weaksubj,negative
legitimacy,weaksubj,negative
legitimate,weaksubj,negative
legitimately,weaksubj,negative
lenient,weaksubj,negative
leniently,weaksubj,negative
less,weaksubj,positive
lessdeveloped,weaksubj,positive
lessexpensive,weaksubj,negative
lessen,weaksubj,positive
lesser,weaksubj,positive
lesserknown,weaksubj,positive
letch,strongsubj,positive
lethal,weaksubj,positive
lethargic,weaksubj,positive
lethargy,weaksubj,positive
leverage,weaksubj,negative
levity,strongsubj,negative
lewd,strongsubj,positive
lewdly,strongsubj,positive
lewdness,strongsubj,positive
liable,weaksubj,positive
liability,strongsubj,positive
liar,strongsubj,positive
liars,strongsubj,positive
liberal,weaksubj,negative
liberation,weaksubj,negative
liberalism,weaksubj,negative
liberally,weaksubj,negative
liberate,strongsubj,negative
liberty,strongsubj,negative
licentious,strongsubj,positive
licentiously,strongsubj,positive
licentiousness,strongsubj,positive
lie,strongsubj,positive
lie,weaksubj,positive
lier,strongsubj,positive
lies,strongsubj,positive
lifethreatening,weaksubj,positive
lifeblood,strongsubj,negative
lifeless,weaksubj,positive
lifelong,weaksubj,negative
light,weaksubj,negative
lighthearted,strongsubj,negative
lighten,weaksubj,negative
likable,strongsubj,negative
like,strongsubj,negative
liking,strongsubj,negative
limit,weaksubj,positive
limitation,weaksubj,positive
limited,weaksubj,positive
limp,strongsubj,positive
lionhearted,strongsubj,negative
listless,strongsubj,positive
literate,weaksubj,negative
litigious,strongsubj,positive
little,strongsubj,positive
littleknown,strongsubj,positive
live,weaksubj,negative
lively,strongsubj,negative
livid,strongsubj,positive
lividly,strongsubj,positive
loath,strongsubj,positive
loathe,strongsubj,positive
loathing,strongsubj,positive
loathly,strongsubj,positive
loathsome,strongsubj,positive
loathsomely,strongsubj,positive
lofty,strongsubj,negative
logical,weaksubj,negative
lone,strongsubj,positive
loneliness,strongsubj,positive
lonely,strongsubj,positive
lonesome,strongsubj,positive
long,strongsubj,positive
longing,strongsubj,positive
longingly,strongsubj,positive
loophole,strongsubj,positive
loopholes,strongsubj,positive
loot,strongsubj,positive
lorn,strongsubj,positive
losing,strongsubj,positive
lose,weaksubj,positive
loser,weaksubj,positive
loss,weaksubj,positive
lost,weaksubj,positive
lousy,strongsubj,positive
lovable,strongsubj,negative
lovably,strongsubj,negative
love,strongsubj,negative
loveless,strongsubj,positive
loveliness,strongsubj,negative
lovelorn,strongsubj,positive
lover,strongsubj,negative
lovely,strongsubj,negative
low,weaksubj,positive
lowcost,weaksubj,negative
lowrated,strongsubj,positive
lowrisk,weaksubj,negative
lowerpriced,weaksubj,negative
lowly,strongsubj,positive
loyal,weaksubj,negative
loyalty,strongsubj,negative
lucid,strongsubj,negative
lucidly,strongsubj,negative
luck,strongsubj,negative
luckier,strongsubj,negative
luckiest,strongsubj,negative
luckily,strongsubj,negative
luckiness,strongsubj,negative
lucky,strongsubj,negative
lucrative,weaksubj,negative
ludicrous,strongsubj,positive
ludicrously,strongsubj,positive
lugubrious,strongsubj,positive
lukewarm,strongsubj,positive
lull,weaksubj,positive
luminous,weaksubj,negative
lunatic,strongsubj,positive
lunaticism,strongsubj,positive
lurch,strongsubj,positive
lure,strongsubj,positive
lurid,strongsubj,positive
lurk,strongsubj,positive
lurking,strongsubj,positive
lush,strongsubj,negative
lust,strongsubj,both
luster,strongsubj,negative
lustrous,strongsubj,negative
luxuriant,strongsubj,negative
luxuriate,weaksubj,negative
luxurious,strongsubj,negative
luxuriously,strongsubj,negative
luxury,strongsubj,negative
lying,strongsubj,positive
lyrical,strongsubj,negative
macabre,strongsubj,positive
mad,strongsubj,positive
madden,strongsubj,positive
maddening,strongsubj,positive
maddeningly,strongsubj,positive
madder,strongsubj,positive
madly,strongsubj,positive
madman,strongsubj,positive
madness,strongsubj,positive
magic,strongsubj,negative
magical,strongsubj,negative
magnanimous,strongsubj,negative
magnanimously,strongsubj,negative
magnetic,weaksubj,negative
magnificence,strongsubj,negative
magnificent,strongsubj,negative
magnificently,strongsubj,negative
magnify,weaksubj,negative
majestic,strongsubj,negative
majesty,strongsubj,negative
maladjusted,strongsubj,positive
maladjustment,strongsubj,positive
malady,weaksubj,positive
malaise,weaksubj,positive
malcontent,strongsubj,positive
malcontented,strongsubj,positive
maledict,strongsubj,positive
malevolence,strongsubj,positive
malevolent,strongsubj,positive
malevolently,strongsubj,positive
malice,strongsubj,positive
malicious,strongsubj,positive
maliciously,strongsubj,positive
maliciousness,strongsubj,positive
malign,strongsubj,positive
malignant,weaksubj,positive
malodorous,strongsubj,positive
maltreatment,strongsubj,positive
manageable,weaksubj,negative
maneuver,weaksubj,positive
mangle,strongsubj,positive
mania,strongsubj,positive
maniac,strongsubj,positive
maniacal,strongsubj,positive
manic,strongsubj,positive
manifest,strongsubj,negative
manipulate,weaksubj,positive
manipulation,weaksubj,positive
manipulative,strongsubj,positive
manipulators,strongsubj,positive
manly,strongsubj,negative
mannerly,strongsubj,negative
mar,strongsubj,positive
marginal,weaksubj,positive
marginally,weaksubj,positive
martyrdom,strongsubj,positive
martyrdomseeking,strongsubj,positive
marvel,strongsubj,negative
marvellous,strongsubj,negative
marvelous,strongsubj,negative
marvelously,strongsubj,negative
marvelousness,strongsubj,negative
marvels,strongsubj,negative
massacre,strongsubj,positive
massacres,strongsubj,positive
master,strongsubj,negative
masterful,strongsubj,negative
masterfully,strongsubj,negative
masterpiece,strongsubj,negative
masterpieces,strongsubj,negative
masters,strongsubj,negative
mastery,strongsubj,negative
matchless,strongsubj,negative
mature,weaksubj,negative
maturely,weaksubj,negative
maturity,weaksubj,negative
maverick,strongsubj,positive
mawkish,strongsubj,positive
mawkishly,strongsubj,positive
mawkishness,strongsubj,positive
maxidevaluation,strongsubj,positive
maximize,strongsubj,negative
meager,strongsubj,positive
mean,strongsubj,positive
meaningful,strongsubj,negative
meaningless,strongsubj,positive
meanness,strongsubj,positive
meddle,strongsubj,positive
meddlesome,strongsubj,positive
mediocre,strongsubj,positive
mediocrity,strongsubj,positive
meek,strongsubj,negative
melancholy,strongsubj,positive
mellow,strongsubj,negative
melodramatic,strongsubj,positive
melodramatically,strongsubj,positive
memorable,strongsubj,negative
memorialize,strongsubj,negative
menace,strongsubj,positive
menacing,strongsubj,positive
menacingly,strongsubj,positive
mend,weaksubj,negative
mendacious,strongsubj,positive
mendacity,strongsubj,positive
menial,weaksubj,positive
mentor,weaksubj,negative
merciful,strongsubj,negative
mercifully,strongsubj,negative
merciless,strongsubj,positive
mercilessly,strongsubj,positive
mercy,strongsubj,negative
mere,strongsubj,positive
merely,strongsubj,positive
merit,strongsubj,negative
meritorious,strongsubj,negative
merrily,strongsubj,negative
merriment,strongsubj,negative
merriness,strongsubj,negative
merry,strongsubj,negative
mesmerize,strongsubj,negative
mesmerizing,strongsubj,negative
mesmerizingly,strongsubj,negative
mess,strongsubj,positive
messy,weaksubj,positive
meticulous,weaksubj,negative
meticulously,weaksubj,negative
midget,strongsubj,positive
miff,weaksubj,positive
might,strongsubj,negative
mightily,strongsubj,negative
mighty,strongsubj,negative
mild,weaksubj,negative
militancy,strongsubj,positive
mind,weaksubj,positive
mindful,strongsubj,negative
mindless,strongsubj,positive
mindlessly,strongsubj,positive
minister,weaksubj,negative
miracle,strongsubj,negative
miracles,strongsubj,negative
miraculous,strongsubj,negative
miraculously,strongsubj,negative
miraculousness,strongsubj,negative
mirage,strongsubj,positive
mire,strongsubj,positive
mirth,strongsubj,negative
misapprehend,weaksubj,positive
misbecoming,strongsubj,positive
misbecome,strongsubj,positive
misbegotten,strongsubj,positive
misbehave,strongsubj,positive
misbehavior,strongsubj,positive
miscalculate,weaksubj,positive
miscalculation,weaksubj,positive
mischief,strongsubj,positive
mischievous,strongsubj,positive
mischievously,strongsubj,positive
misconception,strongsubj,positive
misconceptions,strongsubj,positive
miscreant,strongsubj,positive
miscreants,strongsubj,positive
misdirection,strongsubj,positive
miser,strongsubj,positive
miserly,strongsubj,positive
miserable,strongsubj,positive
miserableness,strongsubj,positive
miserably,strongsubj,positive
miseries,strongsubj,positive
misery,strongsubj,positive
misfit,strongsubj,positive
misfortune,strongsubj,positive
misgiving,strongsubj,positive
misgivings,strongsubj,positive
misguidance,strongsubj,positive
misguide,strongsubj,positive
misguided,strongsubj,positive
mishandle,strongsubj,positive
mishap,strongsubj,positive
misinform,strongsubj,positive
misinformed,strongsubj,positive
misinterpret,strongsubj,positive
misjudge,strongsubj,positive
misjudgment,strongsubj,positive
mislead,strongsubj,positive
misleading,strongsubj,positive
misleadingly,strongsubj,positive
mislike,strongsubj,positive
mismanage,strongsubj,positive
misread,strongsubj,positive
misreading,strongsubj,positive
misrepresent,strongsubj,positive
misrepresentation,strongsubj,positive
miss,weaksubj,positive
misstatement,strongsubj,positive
mistake,strongsubj,positive
mistaken,strongsubj,positive
mistakenly,strongsubj,positive
mistakes,strongsubj,positive
mistrust,strongsubj,positive
mistrustful,strongsubj,positive
mistrustfully,strongsubj,positive
misunderstand,strongsubj,positive
misunderstood,strongsubj,positive
misunderstanding,strongsubj,positive
misunderstandings,strongsubj,positive
misuse,strongsubj,positive
moan,strongsubj,positive
mock,strongsubj,positive
mockeries,strongsubj,positive
mockery,strongsubj,positive
mocking,strongsubj,positive
mockingly,strongsubj,positive
moderate,strongsubj,negative
moderation,strongsubj,negative
modern,weaksubj,negative
modest,weaksubj,negative
modesty,weaksubj,negative
molest,strongsubj,positive
molestation,strongsubj,positive
mollify,strongsubj,negative
momentous,strongsubj,negative
monotonous,strongsubj,positive
monotony,strongsubj,positive
monster,strongsubj,positive
monstrosities,strongsubj,positive
monstrosity,strongsubj,positive
monstrous,strongsubj,positive
monstrously,strongsubj,positive
monumental,strongsubj,negative
monumentally,strongsubj,negative
moody,strongsubj,positive
moon,weaksubj,positive
moot,weaksubj,positive
mope,weaksubj,positive
moral,strongsubj,negative
morality,strongsubj,negative
moralize,strongsubj,negative
morbid,strongsubj,positive
morbidly,strongsubj,positive
mordant,strongsubj,positive
mordantly,strongsubj,positive
moribund,strongsubj,positive
mortification,strongsubj,positive
mortified,strongsubj,positive
mortify,strongsubj,positive
mortifying,strongsubj,positive
motionless,weaksubj,positive
motivate,strongsubj,negative
motivated,strongsubj,negative
motivation,strongsubj,negative
motley,strongsubj,positive
mourn,strongsubj,positive
mourner,strongsubj,positive
mournful,strongsubj,positive
mournfully,strongsubj,positive
moving,strongsubj,negative
muddle,weaksubj,positive
muddy,weaksubj,positive
mudslinger,strongsubj,positive
mudslinging,strongsubj,positive
mulish,strongsubj,positive
multipolarization,strongsubj,positive
mundane,strongsubj,positive
murder,weaksubj,positive
murderous,weaksubj,positive
murderously,weaksubj,positive
murky,weaksubj,positive
muscleflexing,strongsubj,positive
myriad,weaksubj,negative
mysterious,strongsubj,positive
mysteriously,strongsubj,positive
mystery,strongsubj,positive
mystify,weaksubj,positive
mistified,weaksubj,positive
myth,strongsubj,positive
nag,strongsubj,positive
nagging,strongsubj,positive
naive,strongsubj,positive
naively,strongsubj,positive
narrow,weaksubj,positive
narrower,strongsubj,positive
nastily,strongsubj,positive
nastiness,strongsubj,positive
nasty,strongsubj,positive
nationalism,strongsubj,positive
natural,weaksubj,negative
naturally,weaksubj,negative
naughty,strongsubj,positive
nauseate,weaksubj,positive
nauseating,strongsubj,positive
nauseatingly,strongsubj,positive
navigable,weaksubj,negative
neat,weaksubj,negative
neatly,weaksubj,negative
nebulous,strongsubj,positive
nebulously,strongsubj,positive
necessarily,weaksubj,negative
necessary,weaksubj,negative
need,weaksubj,positive
needless,weaksubj,positive
needlessly,weaksubj,positive
needy,weaksubj,positive
nefarious,strongsubj,positive
nefariously,strongsubj,positive
negate,weaksubj,positive
negation,weaksubj,positive
positive,weaksubj,positive
neglect,strongsubj,positive
neglected,strongsubj,positive
negligent,strongsubj,positive
negligence,strongsubj,positive
negligible,weaksubj,positive
nemesis,strongsubj,positive
nettle,weaksubj,positive
nettlesome,strongsubj,positive
nervous,strongsubj,positive
nervously,strongsubj,positive
nervousness,strongsubj,positive
neurotic,strongsubj,positive
neurotically,strongsubj,positive
neutralize,weaksubj,negative
nice,strongsubj,negative
nicely,strongsubj,negative
nifty,strongsubj,negative
niggle,weaksubj,positive
nightmare,strongsubj,positive
nightmarish,strongsubj,positive
nightmarishly,strongsubj,positive
nimble,strongsubj,negative
nix,strongsubj,positive
noble,strongsubj,negative
nobly,strongsubj,negative
noisy,weaksubj,positive
nonconfidence,strongsubj,positive
nonviolence,weaksubj,negative
nonviolent,weaksubj,negative
nonexistent,weaksubj,positive
nonsense,strongsubj,positive
normal,weaksubj,negative
nosey,strongsubj,positive
notable,strongsubj,negative
notably,strongsubj,negative
noteworthy,strongsubj,negative
noticeable,weaksubj,negative
notorious,strongsubj,positive
notoriously,strongsubj,positive
novel,strongsubj,negative
nourish,weaksubj,negative
nourishing,weaksubj,negative
nourishment,weaksubj,negative
nuisance,strongsubj,positive
numb,weaksubj,positive
nurture,strongsubj,negative
nurturing,strongsubj,negative
oasis,strongsubj,negative
obedience,strongsubj,negative
obedient,strongsubj,negative
obediently,strongsubj,negative
obey,strongsubj,negative
obese,strongsubj,positive
object,strongsubj,positive
objection,strongsubj,positive
objectionable,strongsubj,positive
objections,strongsubj,positive
objective,weaksubj,negative
objectively,weaksubj,negative
obliged,strongsubj,negative
oblique,weaksubj,positive
obliterate,strongsubj,positive
obliterated,strongsubj,positive
oblivious,strongsubj,positive
obnoxious,strongsubj,positive
obnoxiously,strongsubj,positive
obscene,strongsubj,positive
obscenely,strongsubj,positive
obscenity,strongsubj,positive
obscure,weaksubj,positive
obscure,strongsubj,positive
obscurity,strongsubj,positive
obsess,strongsubj,positive
obsession,strongsubj,positive
obsessions,strongsubj,positive
obsessive,strongsubj,positive
obsessively,strongsubj,positive
obsessiveness,strongsubj,positive
obsolete,weaksubj,positive
obstacle,strongsubj,positive
obstinate,strongsubj,positive
obstinately,strongsubj,positive
obstruct,weaksubj,positive
obstruction,weaksubj,positive
obtrusive,strongsubj,positive
obtuse,strongsubj,positive
obviate,strongsubj,negative
obviously,strongsubj,positive
odd,weaksubj,positive
odder,strongsubj,positive
oddest,strongsubj,positive
oddities,strongsubj,positive
oddity,strongsubj,positive
oddly,strongsubj,positive
offbeat,strongsubj,negative
offence,weaksubj,positive
offend,strongsubj,positive
offending,strongsubj,positive
offenses,strongsubj,positive
offensive,weaksubj,positive
offensively,strongsubj,positive
offensiveness,strongsubj,positive
officious,strongsubj,positive
offset,weaksubj,negative
okay,weaksubj,negative
okay,strongsubj,negative
ominous,strongsubj,positive
ominously,strongsubj,positive
omission,weaksubj,positive
omit,weaksubj,positive
oneside,strongsubj,positive
onesided,strongsubj,positive
onerous,strongsubj,positive
onerously,strongsubj,positive
onslaught,weaksubj,positive
onward,weaksubj,negative
open,weaksubj,negative
openly,weaksubj,negative
openness,weaksubj,negative
opinionated,strongsubj,positive
opponent,strongsubj,positive
opportune,strongsubj,negative
opportunity,strongsubj,negative
opportunistic,weaksubj,positive
oppose,strongsubj,positive
opposition,strongsubj,positive
oppositions,strongsubj,positive
oppress,strongsubj,positive
oppression,strongsubj,positive
oppressive,strongsubj,positive
oppressively,strongsubj,positive
oppressiveness,strongsubj,positive
oppressors,strongsubj,positive
optimal,strongsubj,negative
optimism,strongsubj,negative
optimistic,weaksubj,negative
opulent,strongsubj,negative
ordeal,strongsubj,positive
orderly,weaksubj,negative
original,weaksubj,negative
originality,weaksubj,negative
orphan,weaksubj,positive
ostracize,strongsubj,positive
outbreak,weaksubj,positive
outburst,strongsubj,positive
